==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 444981 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 444981
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"444981","mbnet","127.0.0.1","ampere_sgemm_32x32_sliced1x4_nn","(128, 1, 1)","(1, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","12,096.00","12,416.00","12,136.48"
"444981","mbnet","127.0.0.1","im2col_gpu_kernel(int, const float *, int, int, int, int, int, int, int, float *)","(1024, 1, 1)","(1, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","3,744.00","24,992.00","3,808.64"
"444981","mbnet","127.0.0.1","ker2row_kernel(float (*)[400], float (*)[16][5][5])","(512, 1, 1)","(25, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","3,712.00","4,000.00","3,766.46"
