==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 1541850 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 1541850
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"1541850","mbnet","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nn","(256, 1, 1)","(9, 8, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","85,504.00","87,872.00","86,166.84"
"1541850","mbnet","127.0.0.1","im2col_gpu_kernel(int, const float *, int, int, int, int, int, int, int, float *)","(1024, 1, 1)","(72, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","12,640.00","15,232.00","13,503.20"
"1541850","mbnet","127.0.0.1","ker2row_kernel(float (*)[1152], float (*)[128][3][3])","(512, 1, 1)","(576, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","45,248.00","48,992.00","46,680.40"
