==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 749962 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 749962
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"749962","mbnet","127.0.0.1","ampere_sgemm_32x128_nn","(256, 1, 1)","(4, 2, 7)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","54,560.00","57,024.00","55,565.76"
"749962","mbnet","127.0.0.1","im2col_gpu_kernel(int, const float *, int, int, int, int, int, int, int, float *)","(1024, 1, 1)","(13, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","7,392.00","9,120.00","7,667.74"
"749962","mbnet","127.0.0.1","ker2row_kernel(float (*)[3200], float (*)[128][5][5])","(512, 1, 1)","(1600, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","243,328.00","249,792.00","246,195.24"
"749962","mbnet","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","(32, 16, 1)","(4, 16, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","4,032.00","4,480.00","4,095.98"
