==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 464645 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 464645
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 7, 1)","0","8.6","10006","Command line profiler metrics","gpu__time_duration.sum","ns","6,048.00","7,680.00","6,146.81"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage3_warpsize2x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 7, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","8,576.00","10,656.00","8,992.00"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize256x128x8_stage3_warpsize4x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(256, 1, 1)","(1, 4, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","19,776.00","25,728.00","20,821.33"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 25, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","5,312.00","7,040.00","5,610.67"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 25, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","5,152.00","6,144.00","5,333.33"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x128x8_stage3_warpsize1x4x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 13, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","8,160.00","10,048.00","8,506.67"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x64x8_stage3_warpsize1x4x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 13, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","6,144.00","8,096.00","6,501.33"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x64x8_stage3_warpsize1x4x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 13, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","6,048.00","7,328.00","6,277.33"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 7, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","12,672.00","13,920.00","12,933.33"
"464645","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 7, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","12,032.00","14,080.00","12,480.00"
