==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 40069 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 40069
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 167, 1)","0","8.6","10006","Command line profiler metrics","gpu__time_duration.sum","ns","42,240.00","44,064.00","42,867.49"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage3_warpsize2x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 167, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","90,496.00","92,192.00","91,050.67"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize256x128x8_stage3_warpsize4x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(256, 1, 1)","(1, 84, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","145,344.00","151,296.00","146,373.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 667, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","64,320.00","65,888.00","64,901.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 667, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","63,904.00","64,800.00","64,288.00"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x128x8_stage3_warpsize1x4x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 334, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","160,192.00","162,144.00","161,061.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x64x8_stage3_warpsize1x4x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 334, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","93,824.00","95,808.00","94,506.67"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize64x64x8_stage3_warpsize1x4x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 334, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","91,776.00","93,088.00","92,192.00"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 167, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","44,096.00","44,960.00","44,357.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 167, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","42,848.00","44,096.00","43,157.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize128x64x8_stage3_warpsize2x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 167, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","103,008.00","106,336.00","103,658.67"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize256x64x8_stage3_warpsize2x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 84, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","97,696.00","140,928.00","112,794.67"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 667, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","75,968.00","76,672.00","76,336.00"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 667, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","75,264.00","76,128.00","75,674.67"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize64x16x16_stage3_warpsize1x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(32, 1, 1)","(1, 334, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","86,976.00","90,816.00","88,389.33"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize64x16x16_stage3_warpsize1x1x1_g1_ffma_t1r5s5_aligna4_alignc4_execute_kernel_trt","(32, 1, 1)","(1, 334, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","88,512.00","93,920.00","90,096.00"
"40069","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nhwckrsc_nhwc_tilesize64x32x32_stage3_warpsize1x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(32, 1, 1)","(1, 334, 1)","0","8.6","4","Command line profiler metrics","gpu__time_duration.sum","ns","880,000.00","913,856.00","896,960.00"
