==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 520804 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 520804
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"520804","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(20, 16, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","5,600.00","10,432.00","5,851.28"
"520804","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(1, 16, 1024)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","138,944.00","142,112.00","139,599.23"
"520804","mbnet","127.0.0.1","void cudnn::nhwcToNchwKernel<float, float, float, 1, 0, 0>(cudnn::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(17, 32, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","10,400.00","24,320.00","11,793.07"
"520804","mbnet","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_128x64_32x3_nhwc_align4>(Params)","(128, 1, 1)","(20, 4, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","636,608.00","639,040.00","637,176.19"
