==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 3220912 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 3220912
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"3220912","mbnet","127.0.0.1","void Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x10_nn_align4>(Params)","(128, 1, 1)","(16, 2, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","8,864.00","23,936.00","8,948.64"
