==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 2804627 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 2804627
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2804627","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(1, 4, 128)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","7,008.00","24,448.00","7,312.35"
"2804627","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(392, 4, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","37,824.00","59,808.00","38,576.56"
"2804627","mbnet","127.0.0.1","void cudnn::nhwcToNchwKernel<float, float, float, 1, 0, 0>(cudnn::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(379, 4, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","40,064.00","62,208.00","41,038.04"
"2804627","mbnet","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_128x64_32x3_nhwc_align4>(Params)","(128, 1, 1)","(190, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","392,896.00","396,672.00","394,269.78"
