==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 3271378 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 3271378
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"3271378","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(25, 8, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","4,224.00","24,608.00","4,404.75"
"3271378","mbnet","127.0.0.1","void cudnn::nchwToNhwcKernel<float, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(1, 8, 32)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","3,904.00","5,888.00","4,029.93"
"3271378","mbnet","127.0.0.1","void cudnn::nhwcToNchwKernel<float, float, float, 1, 0, 0>(cudnn::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","(256, 1, 1)","(22, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","2,368.00","25,376.00","2,423.49"
"3271378","mbnet","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(Params)","(128, 1, 1)","(11, 1, 1)","0","8.6","10000","Command line profiler metrics","gpu__time_duration.sum","ns","56,704.00","58,560.00","56,763.88"
