==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 1139518 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 1139518
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"1139518","mbnet","127.0.0.1","cask_plugin_trt::wngd_transform_flt_2x2_3x3_f32_nchw(float *, const float *, int, int)","(16, 1, 1)","(3, 1, 1)","0","8.6","1","Command line profiler metrics","gpu__time_duration.sum","ns","2,304.00","2,304.00","2,304.00"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x16x8_stage3_warpsize4x1x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 1340, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","107,488.00","108,736.00","108,080.00"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage2_warpsize1x4x1_g1_ffma_t1r3s3_aligna4_alignc4_beta0_packed_stride_execute_kernel_trt","(128, 1, 1)","(1, 1340, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","207,584.00","210,080.00","208,362.67"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage2_warpsize2x2x1_g1_ffma_t1r3s3_aligna4_alignc4_beta0_packed_stride_execute_kernel_trt","(128, 1, 1)","(1, 1340, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","181,504.00","183,808.00","181,968.00"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage2_warpsize4x1x1_g1_ffma_t1r3s3_aligna4_alignc4_beta0_packed_stride_execute_kernel_trt","(128, 1, 1)","(1, 1340, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","196,608.00","198,240.00","197,002.67"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize128x64x8_stage3_warpsize2x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(128, 1, 1)","(1, 1340, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","224,352.00","226,560.00","224,917.33"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize256x128x8_stage3_warpsize4x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(256, 1, 1)","(1, 670, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","400,768.00","407,328.00","402,064.00"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize256x128x8_stage3_warpsize4x2x1_g1_ffma_t1r3s3_aligna4_alignc4_execute_kernel_trt","(256, 1, 1)","(1, 670, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","396,864.00","402,144.00","397,941.33"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 5357, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","170,880.00","172,096.00","171,530.67"
"1139518","mbnet","127.0.0.1","sm80_xmma_fprop_implicit_gemm_f32f32_f32f32_f32_nchwkcrs_nchw_tilesize32x32x8_stage3_warpsize1x2x1_g1_ffma_t1r3s3_aligna4_alignc4_execute_kernel_trt","(64, 1, 1)","(1, 5357, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","169,632.00","171,392.00","170,234.67"
