==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 1235874 (/home/beknur/Documents/tensorRT-mbnet/mbnet)
==PROF== Disconnected from process 1235874
"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"1235874","mbnet","127.0.0.1","generatedNativePointwise","(128, 1, 1)","(2245, 1, 1)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","17,056.00","17,408.00","17,184.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec1_1_TP3_TQ10_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(4, 7, 23)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","94,496.00","98,752.00","96,720.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec1_1_TP4_TQ8_C8_R1_S1_U1_V1_execute_kernel_trt","(256, 1, 1)","(4, 9, 17)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","93,248.00","94,528.00","93,589.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP2_TQ7_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(2, 10, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","89,824.00","91,360.00","90,661.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP2_TQ7_C4_R1_S1_U1_V1_execute_kernel_trt","(128, 1, 1)","(2, 10, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","89,440.00","91,200.00","90,208.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP2_TQ8_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(2, 9, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","89,568.00","92,192.00","91,205.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP2_TQ8_C4_R1_S1_U1_V1_execute_kernel_trt","(128, 1, 1)","(2, 9, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","87,136.00","87,968.00","87,498.67"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP2_TQ8_C8_R1_S1_U1_V1_execute_kernel_trt","(256, 1, 1)","(2, 9, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","90,720.00","92,352.00","91,397.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP4_TQ4_C8_R1_S1_U1_V1_execute_kernel_trt","(256, 1, 1)","(2, 17, 17)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","98,976.00","100,576.00","99,525.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP4_TQ7_C8_R1_S1_U1_V1_execute_kernel_trt","(256, 1, 1)","(2, 10, 17)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","91,584.00","93,568.00","92,544.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP7_TQ2_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(2, 34, 10)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","100,096.00","101,568.00","101,013.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP7_TQ2_C4_R1_S1_U1_V1_execute_kernel_trt","(128, 1, 1)","(2, 34, 10)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","108,256.00","109,440.00","108,592.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec2_fltVec2_2_TP8_TQ2_C8_R1_S1_U1_V1_execute_kernel_trt","(256, 1, 1)","(2, 34, 9)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","110,080.00","111,008.00","110,522.67"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec4_fltVec1_1_TP1_TQ7_C1_R1_S1_U1_V1_execute_kernel_trt","(32, 1, 1)","(4, 10, 67)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","150,656.00","155,328.00","153,909.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec4_fltVec1_1_TP1_TQ8_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(4, 9, 67)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","121,728.00","122,816.00","122,341.33"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec4_fltVec1_1_TP2_TQ7_C4_R1_S1_U1_V1_execute_kernel_trt","(128, 1, 1)","(4, 10, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","102,016.00","102,624.00","102,432.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec4_fltVec1_1_TP2_TQ8_C2_R1_S1_U1_V1_execute_kernel_trt","(64, 1, 1)","(4, 9, 34)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","95,072.00","96,608.00","95,808.00"
"1235874","mbnet","127.0.0.1","sm50_xmma_conv_fprop_fused_conv_act_fp32_NCHW_fp32_NCHW_KCRS_fp32_fp32_fp32_Accfloat_1_1_cC1_dC1_srcVec4_fltVec1_1_TP3_TQ9_C4_R1_S1_U1_V1_execute_kernel_trt","(128, 1, 1)","(4, 8, 23)","0","8.6","6","Command line profiler metrics","gpu__time_duration.sum","ns","86,112.00","86,848.00","86,522.67"
